id_perusahaan,jumlah_karyawan,jumlah_follower,waktu_dicatat
6624,2697,294936,1699134485.0
2073870,20277,1029725,1699134485.0
71228931,5258,59707,1699134485.0
65787040,114,664,1699134485.0
55702,558,8258,1699134560.0
33255257,714,18351,1699134560.0
76202589,6259,76974,1699134560.0
133512,366,8629,1699134560.0
691141,76,3323,1699134560.0
45808,44,2924,1699134560.0
11001218,916,70197,1699134561.0
40686864,49,993,1699134561.0
68556042,1,500,1699134561.0
1314683,18993,312113,1699134561.0
756229,31,617,1699134636.0
1100068,117,8182,1699134636.0
585873,956,66492,1699134636.0
6589,8446,214212,1699134636.0
14749912,224,7991,1699134636.0
77736687,9,956,1699134636.0
1339209,9694,104147,1699134636.0
9184151,800,32954,1699134636.0
18586257,570,28268,1699134636.0
526319,62,11108,1699134636.0
410499,5479,27298,1699134636.0
3486,24933,6909238,1699134711.0
1041095,6812,92078,1699134711.0
98800571,0,176,1699134711.0
2422181,46,4489,1699134711.0
53437,151,5526,1699134711.0
6487,34379,256465,1699134711.0
2494,26023,1795331,1699134711.0
24959,282,3621,1699134711.0
50668,600,6632,1699134711.0
5294,11453,102322,1699134711.0
166265,5252,67534,1699134711.0
5724,8323,251417,1699134711.0
165303,3411,56884,1699134711.0
11568,18914,116475,1699134785.0
671812,404,41730,1699134785.0
74985,388,117663,1699134785.0
289841,19,190,1699134785.0
485407,3060,21810,1699134785.0
73234923,36716,333403,1699134785.0
25020499,62,663,1699134785.0
80829889,724,65286,1699134785.0
9430,882,31138,1699134785.0
1841,87285,1687414,1699134786.0
3128,46444,609934,1699134786.0
1052,169655,1441581,1699134786.0
27185258,2256,50766,1699134786.0
163185,7371,55770,1699134786.0
48853,38,15233,1699134786.0
28132450,271,922,1699134861.0
3257923,741,61886,1699134861.0
893807,371,379954,1699134861.0
2166352,62,56170,1699134861.0
162258,13665,86190,1699134861.0
36873,1580,11087,1699134861.0
4114,19362,498312,1699134861.0
20372,643,62352,1699134861.0
2709,20548,353153,1699134861.0
228790,63,59320,1699134861.0
5028204,67,4095,1699134861.0
2844978,378,3049,1699134936.0
11079792,2138,33287,1699134936.0
15157241,487,16849,1699134936.0
67289844,5,8004,1699134936.0
49788,114,5718,1699134936.0
3626487,63,37873,1699134936.0
65006104,12,4723,1699134936.0
3047,15171,362745,1699134936.0
41266,910,102104,1699134936.0
4960,18332,216397,1699134936.0
41102,1755,34960,1699135011.0
76440728,18765,147328,1699135011.0
33313988,613,35581,1699135011.0
3923277,40,280,1699135011.0
440542,59,26514,1699135011.0
2898,1283,7153,1699135011.0
3432,36944,268545,1699135011.0
77601,72,20979,1699135011.0
2622,49528,1624105,1699135011.0
74989,833,17450,1699135086.0
3493,7450,205919,1699135086.0
11513407,4,1040,1699135086.0
3683648,30,7200,1699135086.0
2486674,23,1363,1699135086.0
3626,131347,615915,1699135086.0
3896,25115,727436,1699135086.0
98799041,1,133,1699135086.0
84054714,719,7361,1699135086.0
14460237,108,46887,1699135161.0
1318,234555,7856847,1699135161.0
5034592,750,3745,1699135161.0
82315716,6859,97444,1699135161.0
2230,8206,112576,1699135161.0
77185102,103,17876,1699135161.0
302777,7982,20901,1699135161.0
1284978,1548,18004,1699135161.0
77156750,50,1337,1699135238.0
43093,2351,115921,1699135238.0
41657,470,6755,1699135238.0
2700663,6165,24531,1699135238.0
7291,11174,87951,1699135238.0
80225348,11,319,1699135238.0
3653845,7580,708638,1699135238.0
18330865,1096,29682,1699135238.0
40888889,28717,30312,1699135238.0
11440,4211,58076,1699135238.0
14736,19585,84536,1699135238.0
165441,6469,44441,1699135238.0
73832604,1399,2457,1699135238.0
3304,23355,984164,1699135238.0
40904390,8451,126139,1699135313.0
157338,6100,681686,1699135313.0
3195033,485,2250,1699135313.0
3963179,1533,6998,1699135313.0
13880,1478,16890,1699135313.0
27238745,501,34543,1699135313.0
641035,649,20850,1699135313.0
18603,2077,31613,1699135313.0
80981,1870,11656,1699135313.0
748731,5718,308184,1699135313.0
25567,2821,55970,1699135313.0
64639449,3427,55143,1699135313.0
94454921,2,3,1699135388.0
2254168,494,11075,1699135388.0
150419,347,14300,1699135388.0
5262,44231,823711,1699135388.0
721458,547,13433,1699135388.0
1414503,55,436,1699135388.0
27410,306,16627,1699135388.0
13974912,59,497,1699135388.0
20773,1864,17614,1699135388.0
71190667,9,72,1699135388.0
165944,42549,506944,1699135472.0
8860695,131,674,1699135472.0
14832,1078,15686,1699135472.0
92971202,0,9,1699135472.0
22283894,470,2065,1699135472.0
166680,8189,252831,1699135472.0
5749,47307,234959,1699135472.0
582323,172,5119,1699135472.0
81931778,36,1996,1699135472.0
8933896,25,715,1699135472.0
495198,10,39,1699135472.0
1497977,4256,30730,1699135472.0
5508,2836,50184,1699135547.0
35502259,75,1374,1699135547.0
43278,3928,21742,1699135547.0
10520737,838,10421,1699135547.0
166195,9733,81551,1699135547.0
995588,1089,10317,1699135547.0
28923,12666,204881,1699135547.0
14840050,23449,118870,1699135547.0
105912,75,939,1699135547.0
1663,41189,1604766,1699135547.0
108340,11164,89254,1699135547.0
539853,1920,44965,1699135622.0
10860894,283,7084,1699135622.0
7043,126,7204,1699135622.0
5905495,649,3544,1699135622.0
265869,10729,72939,1699135622.0
26923,1085,4165,1699135622.0
163253,1863,643978,1699135622.0
1205918,370,11819,1699135622.0
32258,658,4185,1699135622.0
22534,2357,28619,1699135622.0
44008,1145,28027,1699135622.0
5913,14870,228879,1699135622.0
89917379,26,1051,1699135622.0
1292410,430,6557,1699135697.0
2895,14822,120544,1699135697.0
24985,3239,99683,1699135697.0
3342032,186,497,1699135697.0
1642,85287,3750750,1699135697.0
9146,4439,93448,1699135697.0
15221729,2761,16847,1699135697.0
40893473,467,8238,1699135697.0
5167,2037,59109,1699135697.0
15473,7826,22268,1699135697.0
10072,840,50196,1699135697.0
12446,32457,147920,1699135772.0
3480281,704,4005,1699135772.0
3184,23866,401812,1699135772.0
947715,1387,147793,1699135772.0
71370926,31,1712,1699135772.0
2122939,6645,41205,1699135772.0
51679778,413,5540,1699135772.0
1169431,181,28575,1699135772.0
162755,3188,44320,1699135772.0
3320125,273,118630,1699135847.0
210064,141170,3313677,1699135847.0
67295086,92,1305,1699135847.0
112768,341,20689,1699135847.0
3863363,14408,31220,1699135847.0
4292,26395,826113,1699135847.0
10408914,1206,20980,1699135847.0
250200,2678,27251,1699135847.0
80226,4854,22397,1699135847.0
19107,4244,20763,1699135847.0
98805982,0,1,1699135847.0
9652,6857,194417,1699135847.0
45603,253,33555,1699135847.0
15216893,225,59779,1699135847.0
8948083,408,2325,1699135923.0
2190,24911,1504084,1699135923.0
2057437,2175,126825,1699135923.0
37373,837,17294,1699135923.0
64906078,47,1046,1699135923.0
20708,4034,277942,1699135923.0
33266,742,19157,1699135923.0
22310614,46,7901,1699135923.0
5041891,12,213,1699135923.0
2474,14664,102646,1699135923.0
378234,1559,47326,1699135923.0
13816,1182,602271,1699135923.0
164860,3814,45190,1699135923.0
89875487,254,3049,1699135998.0
59239749,0,2,1699135998.0
1050879,49,410,1699135998.0
1670,12465,109057,1699135998.0
26511854,34,1296,1699135998.0
58756,1807,27538,1699135998.0
89710567,4,698,1699135998.0
66633390,18,571,1699135998.0
65017389,449,24432,1699135998.0
4097,12045,375977,1699136073.0
8169930,16,591,1699136073.0
702244,22,3442,1699136073.0
7318585,21,151,1699136073.0
15451728,534,3498,1699136073.0
10589520,160,9068,1699136073.0
2251,24207,563516,1699136073.0
38792894,94,5060,1699136073.0
14528,3667,64564,1699136073.0
15762,1754,30762,1699136073.0
1373139,117,941,1699136148.0
166671,16463,368206,1699136148.0
906401,617,45754,1699136148.0
1409798,380,147574,1699136148.0
1399,100534,3766474,1699136148.0
78853109,116,3755,1699136148.0
9992,1490,23066,1699136148.0
6146,11960,29141,1699136148.0
19526,1477,23248,1699136148.0
11255862,17,1758,1699136148.0
5274,16158,411552,1699136223.0
3889,14269,186063,1699136223.0
2263179,6028,107839,1699136223.0
13151,7207,359725,1699136223.0
6476,2085,25777,1699136223.0
2248203,4253,68917,1699136223.0
737010,9936,518335,1699136223.0
79375,172,2900,1699136223.0
18270206,49,687,1699136299.0
33162,1106,30894,1699136299.0
228650,248,158446,1699136299.0
2562128,688,90660,1699136299.0
69911880,15,538,1699136299.0
28450068,30,3709,1699136299.0
76650939,7,52,1699136299.0
889902,114,11761,1699136299.0
3135,14843,468679,1699136299.0
1688026,4060,1250677,1699136299.0
98209783,368,725,1699136299.0
746297,120,204596,1699136299.0
708393,990,39540,1699136299.0
11234188,64,5296,1699136375.0
28154,845,118211,1699136375.0
1357658,507,3760,1699136375.0
79833517,1529,19720,1699136375.0
1771432,22182,452347,1699136375.0
60539,514,19609,1699136375.0
945354,732,4056,1699136375.0
163578,12721,272324,1699136375.0
1069195,32,715,1699136375.0
26315,8878,37735,1699136375.0
383069,21,22231,1699136375.0
22688,20966,1173417,1699136375.0
27278,1066,14207,1699136375.0
35533147,2643,53062,1699136449.0
5482,36310,1197101,1699136449.0
15228,2063,596899,1699136449.0
66052,437,11977,1699136449.0
2193256,5582,128633,1699136449.0
21130,2532,89126,1699136449.0
2155945,18,747,1699136449.0
71497532,9029,57440,1699136449.0
2595039,18,2778,1699136449.0
26597,3874,80820,1699136449.0
2432,13783,504160,1699136524.0
4768,4888,42657,1699136524.0
10089202,420,12657,1699136524.0
52144,227,3729,1699136524.0
3617422,74710,793013,1699136524.0
23213,149606,1589886,1699136524.0
6402481,12,2305,1699136524.0
223399,22,19061,1699136524.0
2651,10825,67496,1699136524.0
20330166,275,15996,1699136524.0
28169,3472,18864,1699136524.0
15223686,3438,66029,1699136524.0
9627993,3,29,1699136524.0
98805195,0,149,1699136599.0
297406,461,35031,1699136599.0
5619,13643,322198,1699136599.0
691537,219,2403,1699136599.0
7027,6154,166595,1699136599.0
86694680,2104,318787,1699136599.0
29296664,3763,221966,1699136599.0
2671586,1801,18917,1699136599.0
851980,6262,33246,1699136599.0
2379384,162,9986,1699136599.0
16239240,20332,590464,1699136599.0
98305694,2,436,1699136674.0
5112,8752,119259,1699136674.0
90486854,0,24,1699136674.0
89313353,2,733,1699136674.0
307494,37843,229279,1699136674.0
28631800,3013,40712,1699136674.0
797958,816,9067,1699136674.0
4555001,12,60,1699136674.0
99571831,0,441,1699136674.0
276385,3583,28112,1699136674.0
40785719,15,2100,1699136674.0
451961,205,168256,1699136674.0
91368179,6,854,1699136750.0
164957,4605,37729,1699136750.0
5120284,23,1048,1699136750.0
7849,9471,346359,1699136750.0
1392,84960,517217,1699136750.0
787339,3185,29900,1699136750.0
14824547,641,57352,1699136750.0
1837539,3044,35489,1699136750.0
603959,1904,44101,1699136750.0
92962090,4,116,1699136750.0
68648187,176,31629,1699136750.0
13203,2109,17878,1699136750.0
1051903,3002,71948,1699136825.0
230076,108,4514,1699136825.0
136115,1228,20184,1699136825.0
35504315,3899,19099,1699136825.0
3683660,14,895,1699136825.0
303615,1283,20248,1699136825.0
90471201,7,8,1699136825.0
165697,9958,331111,1699136825.0
16742,1718,42515,1699136825.0
16733,7763,93222,1699136825.0
6382239,219,44287,1699136825.0
1550138,4942,269236,1699136825.0
228011,47,2286,1699136825.0
9519975,112,174,1699136825.0
2635920,674,30905,1699136900.0
93658795,3,223,1699136900.0
11011,10301,617332,1699136900.0
321795,591,26373,1699136900.0
63176898,38,32,1699136900.0
1491336,287,4015,1699136900.0
36232,259,147241,1699136900.0
2947291,44,892,1699136900.0
2470561,565,10877,1699136900.0
3024029,293,16760,1699136900.0
3641329,20,196,1699136900.0
1964844,351,6644,1699136975.0
9429,2908,188889,1699136975.0
349297,1520,123203,1699136975.0
72159400,4,3169,1699136975.0
82903338,76,3863,1699136975.0
7413,8076,87103,1699136975.0
1195377,519,9335,1699136975.0
2730,30892,181630,1699137050.0
6616944,51,47414,1699137050.0
64559686,7,4660,1699137050.0
135342,1145,6632,1699137050.0
468160,43404,696067,1699137050.0
1472,133506,3147236,1699137050.0
5347063,89,28856,1699137050.0
64948032,69,3276,1699137050.0
162965,1819,38664,1699137050.0
19023,1868,40934,1699137050.0
4898,17814,610958,1699137050.0
31430327,13,1496,1699137050.0
4035873,1525,14588,1699137050.0
3042775,601,86897,1699137125.0
7963,7343,168943,1699137125.0
2078,22194,1634007,1699137125.0
11540172,27,19440,1699137125.0
53508,620,18756,1699137125.0
34676886,5,82,1699137125.0
526607,106,2836,1699137125.0
10662993,3,92,1699137125.0
580619,4471,282398,1699137125.0
30167,1176,18444,1699137125.0
8710,7293,192322,1699137201.0
232557,978,8279,1699137201.0
6859,7963,88551,1699137201.0
11254888,7,304,1699137201.0
16750,4978,320956,1699137201.0
166714,20661,292521,1699137201.0
5209203,4,5023,1699137201.0
80486080,2,149,1699137201.0
11448,188658,4048627,1699137201.0
29622,263,64201,1699137201.0
493453,833,19962,1699137201.0
165819,7437,113612,1699137201.0
2555454,859,2546,1699137201.0
3379,42812,533288,1699137275.0
2413695,283,9528,1699137275.0
1375914,1888,31301,1699137275.0
18688214,66,2524,1699137275.0
52112,1191,10941,1699137275.0
7932726,6213,23182,1699137275.0
85357216,11,8811,1699137275.0
258644,34392,1176578,1699137275.0
16589,4384,49944,1699137275.0
10894709,770,52778,1699137275.0
1344,127620,2581081,1699137350.0
2519518,24,412,1699137350.0
40919467,28,175,1699137350.0
164527,20773,134439,1699137350.0
6276357,4,57,1699137350.0
79634,271,5426,1699137350.0
36092044,2995,93447,1699137350.0
1335118,402,18770,1699137350.0
166578,3655,106245,1699137424.0
327513,2307,22972,1699137424.0
90627662,256,18448,1699137424.0
162813,8150,296082,1699137424.0
1312747,132,2889,1699137424.0
6738,5089,31695,1699137424.0
8390,12023,65324,1699137424.0
19534,1101,70779,1699137424.0
1418841,5346,3616175,1699137424.0
12770,31362,1015821,1699137425.0
301071,207,7086,1699137500.0
25001597,91571,241136,1699137500.0
12667,5693,85795,1699137500.0
1494,13599,375708,1699137500.0
7065,13615,69615,1699137500.0
14013914,666,17192,1699137500.0
6649841,14,585,1699137500.0
17922,3372,77852,1699137500.0
13626,6846,57260,1699137500.0
11647,3326,144411,1699137500.0
11357247,64,1595,1699137500.0
245341,3184,105019,1699137500.0
49042,2904,29698,1699137500.0
13727,5394,105064,1699137500.0
16274946,1755,21772,1699137574.0
7260,1218,217229,1699137574.0
14991,15372,103416,1699137574.0
14510501,1693,1594738,1699137574.0
15876102,5,42,1699137574.0
725097,3813,8073,1699137574.0
165294,3484,17716,1699137574.0
329442,133,3016,1699137574.0
8093,90165,296060,1699137574.0
3771,13525,331037,1699137574.0
236688,297,20361,1699137650.0
164868,15299,53415,1699137650.0
67736301,322,6141,1699137650.0
291044,7022,31136,1699137650.0
166643,9218,222955,1699137650.0
2649,16142,273129,1699137650.0
163077,8356,55548,1699137650.0
10110776,342,9535,1699137650.0
2213,57743,815103,1699137650.0
33831,2180,9373,1699137650.0
82385,1834,26455,1699137650.0
79980248,11,1278,1699137725.0
685741,338,65214,1699137725.0
5343,26987,299917,1699137725.0
12781,7092,29692,1699137725.0
1554297,457,22749,1699137725.0
2417014,1019,46693,1699137725.0
165602,2656,389390,1699137725.0
12974879,109,473,1699137725.0
1066442,5925,241300,1699137725.0
35646045,10,789,1699137725.0
1944535,385,1211,1699137725.0
827183,595,534414,1699137801.0
120393,1476,22715,1699137801.0
42284837,14,1784,1699137801.0
10628617,40,26901,1699137801.0
96093512,4,739,1699137801.0
427392,1584,10884,1699137801.0
6671,2967,108058,1699137801.0
117893,326,11967,1699137801.0
2238,75307,3060758,1699137801.0
908113,1100,20315,1699137801.0
12699415,2056,66399,1699137801.0
1020987,1883,117060,1699137876.0
19087,7660,46625,1699137876.0
69715598,24,631,1699137876.0
11637,4580,74736,1699137876.0
163229,1747,7778,1699137876.0
69920447,47,4670,1699137876.0
35504,9413,77548,1699137876.0
100772841,0,211,1699137876.0
18569867,2152,28517,1699137876.0
164423,5926,66724,1699137876.0
3625,42164,774078,1699137951.0
491462,470,21600,1699137951.0
3339,2086,32108,1699137951.0
7237044,399,1272,1699137951.0
2203697,9187,788853,1699137951.0
2381271,911,23136,1699137951.0
164207,2838,10792,1699137951.0
1941146,258,45112,1699137951.0
28149455,858,4150,1699138026.0
2743,81702,2776484,1699138026.0
29602,574,62410,1699138026.0
112333,457,272467,1699138026.0
1511,39914,2547607,1699138026.0
31517,6635,195759,1699138026.0
209610,4234,113308,1699138026.0
162533,5693,222137,1699138026.0
10346153,3783,143496,1699138101.0
3760004,159,2766,1699138101.0
305287,25441,354313,1699138101.0
162677,11414,290453,1699138101.0
23718,2436,55645,1699138101.0
52143761,15249,302029,1699138101.0
42019,1483,24568,1699138101.0
12332,862,15123,1699138101.0
80983379,5,149,1699138101.0
38605,1815,15558,1699138101.0
164891,2315,22628,1699138101.0
89520,6040,32983,1699138101.0
6233,7890,57651,1699138176.0
2282875,867,4526,1699138176.0
947663,1792,17474,1699138176.0
100755551,0,245,1699138176.0
7253,21588,622577,1699138176.0
284898,21,360,1699138176.0
111945,284,4733,1699138176.0
727218,126,24299,1699138176.0
3768,4698,125410,1699138251.0
165430,7481,247883,1699138251.0
5725,4554,99313,1699138251.0
2437248,8682,72069,1699138251.0
18665611,21,9801,1699138251.0
29922,1782,33136,1699138251.0
9438,4312,62026,1699138251.0
108540,1445,36866,1699138251.0
2575662,5,33375,1699138251.0
143892,14,2723,1699138251.0
1140750,2399,97022,1699138251.0
164664,27212,309621,1699138251.0
2934,36519,444880,1699138251.0
1549086,620,5545,1699138251.0
342607,57,17825,1699138326.0
3254263,3130,246947,1699138326.0
2662,802,7187,1699138326.0
4453,21775,128837,1699138326.0
140404,301,7935,1699138326.0
11791278,885,28146,1699138326.0
11695727,49387,751120,1699138326.0
9286450,5193,25236,1699138326.0
21836,1105,1411881,1699138326.0
6288,922,17741,1699138326.0
34902814,27408,105038,1699138326.0
28317498,231,16149,1699138326.0
97436096,5,15,1699138402.0
4764,26755,1600560,1699138402.0
603887,226,1054,1699138402.0
10357050,530,39399,1699138402.0
1922255,1897,49711,1699138402.0
74109577,39,4382,1699138402.0
46338,2946,17804,1699138402.0
165862,1584,21771,1699138402.0
2680000,2018,83816,1699138402.0
62638,42,1050,1699138402.0
8968,2932,119574,1699138402.0
163883,31206,1383105,1699138477.0
75553849,3,15,1699138477.0
30226705,14,1143,1699138477.0
1403,35400,614107,1699138477.0
19126013,4522,48523,1699138477.0
69029929,76,1232,1699138477.0
9596847,5680,9684,1699138477.0
1072142,923,83520,1699138552.0
6963,5994,79642,1699138552.0
1636633,567,18466,1699138552.0
35647382,7695,333538,1699138552.0
12665971,2,33,1699138552.0
1082026,3773,18246,1699138552.0
1781229,805,4831,1699138552.0
6846,3707,146903,1699138552.0
2957160,36,822,1699138552.0
90164470,7,246,1699138627.0
10779476,1796,82276,1699138627.0
164200,13429,158291,1699138627.0
30641044,1654,6023,1699138627.0
4072874,332,8538,1699138627.0
19132,255,19769,1699138627.0
