id_pekerjaan,id_perusahaan,gaji_rata-rata_perbulan,lamaran,diperbolehkan_jarak_jauh,id_industri,jumlah_karyawan,periode_pembayaran_encoded,tingkat_pengalaman_terformat_encoded,tipe_pendaftaran_encoded,singkatan_kemampuanencoded,judul_encoded,nama_perusahaan_encoded,negara_encoded,jenis_pekerjaan_terformat_encoded,tipe_kompensasi_rp,mata_uang_rp,nama_industri_encoded
3757477538,1828,6250.0,0,False,28,26799,5,3,1,28,6429,5479,48,2,1,1,15
3697351843,1339209,6458.333333333333,0,False,28,9694,5,3,1,24,9322,8429,48,2,1,1,15
3701361897,33246798,12712.916666666666,15,False,28,26799,5,4,1,35,8212,8394,48,2,1,1,15
3701321685,165491,6458.333333333333,12,False,28,14509,5,4,1,32,5890,6329,48,2,1,1,15
3749372278,6593,6376.879678147694,7,False,28,19307,3,2,1,28,8440,4837,48,3,1,1,15
3749905364,6593,2860.0,4,False,28,19307,2,1,1,19,8001,4837,48,5,1,1,15
3693599396,3561956,6458.333333333333,0,True,28,78,2,4,3,32,263,3247,4,1,1,1,15
3749905364,6593,2860.0,4,False,28,19307,2,1,1,21,8001,4837,48,5,1,1,15
3757737532,27185258,6034.855901370748,0,False,28,2256,5,4,1,18,7864,1209,48,2,1,1,15
3757485279,1105525,6458.333333333333,2,False,28,135,5,4,3,3,6023,5443,48,2,1,1,15
3757481365,1917,6578.829305065682,2,False,28,3550,5,4,1,9,2115,1636,48,2,1,1,15
3749346422,163644,10833.333333333334,8,True,28,2548,5,4,3,19,14608,2779,48,2,1,1,15
3749375496,6593,6458.333333333333,0,False,28,19307,5,3,1,22,8439,4837,48,2,1,1,15
3757495209,166612,6458.333333333333,15,False,28,9975,5,6,1,25,5035,8720,48,2,1,1,15
3755589139,122606,10558.632829378234,8,False,28,20454,4,3,2,20,5690,4876,48,2,1,1,15
3699085783,19327,13023.309640367152,3,False,28,8171,5,3,1,27,9785,2794,48,2,1,1,15
3757478402,165158,12000.0,15,False,28,15862,5,4,1,24,1543,5617,48,2,1,1,15
3756152675,261456,3520.0,0,False,28,4219,2,4,1,24,6551,5256,19,2,1,1,15
3693587410,1254,13841.666666666666,9,False,28,9051,5,4,1,14,15688,6367,48,2,1,1,15
3757478794,3415,9183.193951695412,3,False,28,2349,5,4,1,9,2777,2567,48,2,1,1,15
3755578021,1339209,6458.333333333333,0,False,28,9694,5,3,1,23,6348,8429,48,2,1,1,15
3693583521,256744,6458.333333333333,1,False,28,6477,5,4,1,24,15588,7416,48,2,1,1,15
3757460790,10395102,12500.0,10,False,28,34,5,4,3,24,4896,9280,48,2,1,1,15
3750131377,78494828,5719.635679387943,10,False,28,23731,5,2,1,8,3574,5767,48,2,1,1,15
3749346422,163644,10833.333333333334,8,True,28,2548,5,4,3,35,14608,2779,48,2,1,1,15
3693583104,11248,14012.338983053047,15,False,28,7377,5,4,1,27,5278,5624,48,2,1,1,15
3701367450,33246798,13199.788603562205,7,False,28,26799,5,4,1,28,13617,8394,48,2,1,1,15
3701361897,33246798,12712.916666666666,15,False,28,26799,5,4,1,24,8212,8394,48,2,1,1,15
3699073540,1858706,6587.960319904308,2,False,28,619,5,4,2,27,11420,2807,48,2,1,1,15
3693045241,215561,12320.0,15,False,28,203,2,4,3,34,16477,5933,48,1,1,1,15
3693057275,827183,4568.96,5,False,28,595,2,3,3,24,595,6994,48,1,1,1,15
3756103520,96134546,6458.333333333333,15,True,28,8,2,1,3,34,6674,6794,48,3,1,1,15
3693064864,27292,11880.0,15,False,28,2130,2,4,3,22,2292,8634,48,1,1,1,15
3757743399,3264919,3626.0402650634746,4,False,28,130,4,3,3,20,3062,4799,48,1,1,1,15
3693064283,1835730,5854.628647575016,3,False,28,405,4,2,1,34,5033,4067,48,2,1,1,15
3699403638,1339209,6458.333333333333,3,False,28,9694,5,4,1,23,9780,8429,48,2,1,1,15
3757733873,27185258,5000.0,0,False,28,2256,5,4,1,16,6548,1209,48,2,1,1,15
3755577903,65640448,6458.333333333333,3,False,28,33,2,4,2,6,12228,7022,48,3,1,1,15
3693583786,54844,10208.333333333334,15,False,28,79,5,6,3,13,7562,2385,48,2,1,1,15
3755625588,3015699,6288.597686729506,11,False,28,696,2,3,3,32,12281,7102,48,1,1,1,15
3756160823,69601172,6458.333333333333,0,False,28,207,5,2,1,27,6250,2124,48,2,1,1,15
3701370352,33246798,6458.333333333333,1,False,28,26799,5,4,1,14,643,8394,48,2,1,1,15
3701315091,9185958,6727.252126469472,15,False,28,172,5,4,3,9,3933,200,48,2,1,1,15
3755584725,11229,4215.2,8,False,28,4871,2,2,2,3,5878,8850,48,2,1,1,15
3693064825,64533,6458.333333333333,3,False,28,2776,5,2,2,21,5879,5029,48,2,1,1,15
3697389236,261456,3784.0,6,False,28,4219,2,3,1,24,1012,5256,19,2,1,1,15
3693583786,54844,10208.333333333334,15,False,28,79,5,6,3,13,7562,2385,48,2,1,1,15
3755589139,122606,10558.632829378234,8,False,28,20454,4,3,2,20,5690,4876,48,2,1,1,15
3693055354,19022914,14884.375,11,False,28,17,5,4,3,21,2362,17,48,2,1,1,15
3622024890,27106817,5618.294022342188,0,False,28,208,5,4,3,34,9324,4850,24,2,1,1,15
3699406639,167212,6458.333333333333,5,False,28,1551,5,4,3,5,16384,2203,48,2,1,1,15
3757479142,166612,6458.333333333333,5,False,28,9975,5,4,1,33,13918,8720,48,2,1,1,15
3693045241,215561,12320.0,15,False,28,203,2,4,3,34,16477,5933,48,1,1,1,15
3755971877,1339209,6458.333333333333,0,False,28,9694,5,3,1,23,5733,8429,48,2,1,1,15
3757493887,3214,11666.666666666666,4,False,28,10641,5,4,1,22,16725,5138,48,2,1,1,15
3757481365,1917,6578.829305065682,2,False,28,3550,5,4,1,9,2115,1636,48,2,1,1,15
3757471946,166612,6458.333333333333,0,False,28,9975,5,4,1,34,15589,8720,48,2,1,1,15
3693949728,65408,7558.269540062355,4,False,28,108,5,5,3,12,15601,4347,48,2,1,1,15
3757478402,165158,12000.0,15,False,28,15862,5,4,1,23,1543,5617,48,2,1,1,15
3749359284,78378114,6458.333333333333,12,False,28,26799,5,2,1,3,3817,6178,48,2,1,1,15
3748845933,4433,6864.0,2,False,28,3361,2,4,3,16,3941,652,48,1,1,1,15
3693044339,89810312,6458.333333333333,15,True,28,1,2,4,3,16,16387,8979,1,3,1,1,15
3693599396,3561956,6458.333333333333,0,True,28,78,2,4,3,32,263,3247,4,1,1,1,15
3757485279,1105525,6458.333333333333,2,False,28,135,5,4,3,16,6023,5443,48,2,1,1,15
3757495720,73234923,4466.791666666667,15,False,28,26799,5,2,1,3,4637,9100,48,2,1,1,15
3699073540,1858706,6587.960319904308,2,False,28,619,5,4,2,27,11420,2807,48,2,1,1,15
3697366455,180269,6002.445982113839,12,False,28,1920,4,4,1,32,14049,2626,43,2,1,1,15
3693583786,54844,10208.333333333334,15,False,28,79,5,6,3,17,7562,2385,48,2,1,1,15
3697352071,1339209,6458.333333333333,0,False,28,9694,5,3,1,23,8570,8429,48,2,1,1,15
3756340619,10633785,7499.348310293961,7,False,28,16,5,4,2,30,2568,7510,48,2,1,1,15
3697354233,1339209,6458.333333333333,0,False,28,9694,5,3,1,24,4769,8429,48,2,1,1,15
3757454423,636553,4875.0,6,True,28,16,5,4,3,4,17704,1077,48,2,1,1,15
3697352071,1339209,6458.333333333333,0,False,28,9694,5,3,1,23,8570,8429,48,2,1,1,15
3749354236,447979,6666.666666666667,13,False,28,4272,5,4,1,13,17705,4745,48,2,1,1,15
3701315266,9185958,8051.577618367378,15,False,28,172,5,4,3,25,3932,200,48,2,1,1,15
3757493711,73234923,5767.337948281846,11,False,28,26799,5,4,1,29,14033,9100,48,2,1,1,15
3757654003,3176192,3734.3517934949923,5,False,28,106,5,3,2,16,6152,3346,48,2,1,1,15
3756136049,1339209,6458.333333333333,1,False,28,9694,5,3,1,24,5985,8429,48,2,1,1,15
3757495705,73234923,5026.666666666667,11,False,28,26799,5,4,1,24,10745,9100,48,2,1,1,15
3749345914,6985,6458.333333333333,0,False,28,567,5,4,3,34,4528,4100,48,2,1,1,15
3757735062,27185258,5336.374320396641,0,False,28,2256,5,4,1,7,6975,1209,48,2,1,1,15
3699402740,1339209,6458.333333333333,1,False,28,9694,5,3,1,24,15111,8429,48,2,1,1,15
3757763762,678221,2860.0,6,False,28,1281,2,1,1,16,8001,4162,48,5,1,1,15
3757763762,678221,2860.0,6,False,28,1281,2,1,1,21,8001,4162,48,5,1,1,15
3757738861,215561,5984.0,3,False,28,203,2,3,3,16,9710,5933,48,1,1,1,15
3757738861,215561,5984.0,3,False,28,203,2,3,3,11,9710,5933,48,1,1,1,15
3757711191,462781,6458.333333333333,1,False,28,146,5,3,3,10,12717,7499,48,2,1,1,15
3757711191,462781,6458.333333333333,1,False,28,146,5,3,3,1,12717,7499,48,2,1,1,15
3757703508,280603,13640.0,15,True,28,221,2,4,3,16,16947,3672,19,1,1,1,15
3757700067,280603,13640.0,15,True,28,221,2,2,3,16,8679,3672,19,1,1,1,15
3757476858,2254994,8541.666666666666,4,False,28,123,5,4,3,30,14985,1897,48,2,1,1,15
3757444343,122451,6458.333333333333,1,False,28,637,2,4,3,34,10440,7974,48,1,1,1,15
3757444343,122451,6458.333333333333,1,False,28,637,2,4,3,30,10440,7974,48,1,1,1,15
3757444343,122451,6458.333333333333,1,False,28,637,2,4,3,20,10440,7974,48,1,1,1,15
3757428687,5195160,5291.666666666667,15,False,28,2376,5,4,3,35,1379,285,48,2,1,1,15
3756904146,391029,6723.833333333333,8,False,28,423,5,4,1,14,1537,7284,48,2,1,1,15
3756172842,82060446,6458.333333333333,14,False,28,2,2,4,2,23,7214,8324,48,1,1,1,15
3756172842,82060446,6458.333333333333,14,False,28,2,2,4,2,24,7214,8324,48,1,1,1,15
3756118575,398782,10833.333333333334,15,True,28,166,5,4,3,34,15536,3188,48,2,1,1,15
3756110280,19327,6458.333333333333,0,False,28,8171,5,4,1,27,5620,2794,48,2,1,1,15
3756110280,19327,6458.333333333333,0,False,28,8171,5,4,1,34,5620,2794,48,2,1,1,15
3756103630,79397629,5.708333333333333,2,False,28,0,5,4,3,34,1702,2589,48,2,1,1,15
3756103630,79397629,5.708333333333333,2,False,28,0,5,4,3,15,1702,2589,48,2,1,1,15
3755594495,827183,9240.0,8,False,28,595,2,4,3,20,15418,6994,48,1,1,1,15
3755594495,827183,9240.0,8,False,28,595,2,4,3,30,15418,6994,48,1,1,1,15
3755587239,89656062,6458.333333333333,3,False,28,372,5,4,1,16,15776,7597,48,2,1,1,15
3755587239,89656062,6458.333333333333,3,False,28,372,5,4,1,3,15776,7597,48,2,1,1,15
3755587239,89656062,6458.333333333333,3,False,28,372,5,4,1,6,15776,7597,48,2,1,1,15
3755584497,89656062,6458.333333333333,7,False,28,372,5,4,1,16,15775,7597,48,2,1,1,15
3755584497,89656062,6458.333333333333,7,False,28,372,5,4,1,3,15775,7597,48,2,1,1,15
3755584497,89656062,6458.333333333333,7,False,28,372,5,4,1,6,15775,7597,48,2,1,1,15
3755583903,828170,5984.0,10,False,28,140,2,3,3,16,1548,7943,48,1,1,1,15
3755581978,2057437,9000.0,15,False,28,2175,5,4,1,35,5920,7252,48,2,1,1,15
3753094366,6846,7523.916666666667,9,False,28,3707,5,4,1,27,2312,109,48,2,1,1,15
3753094366,6846,7523.916666666667,9,False,28,3707,5,4,1,34,2312,109,48,2,1,1,15
3749370406,57322,14884.375,3,False,28,319,2,2,1,30,593,8441,48,2,1,1,15
3749370406,57322,14884.375,3,False,28,319,2,2,1,20,593,8441,48,2,1,1,15
3749352194,18286898,12083.333333333334,15,False,28,11181,5,4,3,3,5012,2751,48,2,1,1,15
3749350228,3741,6458.333333333333,15,False,28,17667,2,4,1,34,15933,4589,48,1,1,1,15
3749350028,9110088,4136.0,1,False,28,6,2,4,3,30,2150,1585,48,2,1,1,15
3749350028,9110088,4136.0,1,False,28,6,2,4,3,20,2150,1585,48,2,1,1,15
3749348194,24354,6458.333333333333,3,False,28,244,5,2,1,34,2241,4086,48,2,1,1,15
3749347706,64533,6458.333333333333,8,False,28,2776,5,4,3,23,10766,5029,48,2,1,1,15
3749347706,64533,6458.333333333333,8,False,28,2776,5,4,3,25,10766,5029,48,2,1,1,15
3749347706,64533,6458.333333333333,8,False,28,2776,5,4,3,28,10766,5029,48,2,1,1,15
3749344907,36344,4583.333333333333,3,False,28,128,5,3,2,21,14517,5392,48,2,1,1,15
3749344907,36344,4583.333333333333,3,False,28,128,5,3,2,22,14517,5392,48,2,1,1,15
3749344797,24354,6458.333333333333,0,False,28,244,5,4,1,28,15450,4086,48,2,1,1,15
3748840747,1767159,6458.333333333333,0,False,28,26,5,4,2,34,19117,4074,48,2,1,1,15
3748836937,6593,5770.0,0,False,28,19307,5,4,1,16,18882,4837,48,2,1,1,15
3748836937,6593,5770.0,0,False,28,19307,5,4,1,21,18882,4837,48,2,1,1,15
3701370591,280603,11440.0,15,False,28,221,2,4,3,16,16815,3672,19,1,1,1,15
3701370591,280603,11440.0,15,False,28,221,2,4,3,19,16815,3672,19,1,1,1,15
3701148363,5887,6600.0,15,False,28,1336,2,3,3,19,9734,5415,48,1,1,1,15
3701148363,5887,6600.0,15,False,28,1336,2,3,3,16,9734,5415,48,1,1,1,15
3700152648,166612,6458.333333333333,2,False,28,9975,5,4,1,34,15595,8720,48,2,1,1,15
3700152648,166612,6458.333333333333,2,False,28,9975,5,4,1,23,15595,8720,48,2,1,1,15
3694115484,76178721,8333.333333333334,0,False,28,45,5,4,3,16,9706,7338,48,2,1,1,15
3694105143,80036929,8800.0,0,False,28,2,2,4,3,34,11213,8504,48,5,1,1,15
3694103514,3178910,6458.333333333333,12,True,28,1967,2,2,3,3,13294,2429,48,1,1,1,15
3694103514,3178910,6458.333333333333,12,True,28,1967,2,2,3,26,13294,2429,48,1,1,1,15
3694103514,3178910,6458.333333333333,12,True,28,1967,2,2,3,35,13294,2429,48,1,1,1,15
3694102785,80036929,4400.0,0,False,28,2,2,4,3,23,11213,8504,48,5,1,1,15
3694102785,80036929,4400.0,0,False,28,2,2,4,3,24,11213,8504,48,5,1,1,15
3694101718,9487217,6458.333333333333,4,False,28,80,5,4,2,34,7091,2776,48,2,1,1,15
3693582948,1254,14884.375,15,False,28,9051,5,4,1,28,4755,6367,48,2,1,1,15
3693071189,6593,6458.333333333333,0,False,28,19307,2,4,1,28,18726,4837,48,5,1,1,15
3693070646,1742506,6458.333333333333,0,False,28,536,5,2,1,34,6254,3999,48,2,1,1,15
3693070205,1713645,6375.0,15,False,28,479,5,4,1,16,1089,6946,48,2,1,1,15
3693070205,1713645,6375.0,15,False,28,479,5,4,1,21,1089,6946,48,2,1,1,15
3693069826,33246798,6458.333333333333,10,False,28,26799,5,6,1,34,5622,8394,48,2,1,1,15
3693069218,6593,6458.333333333333,0,False,28,19307,2,2,1,28,18754,4837,48,5,1,1,15
3693069216,6593,6458.333333333333,9,False,28,19307,5,2,1,13,16589,4837,48,2,1,1,15
3693068264,6593,6375.0,15,False,28,19307,5,4,1,16,1089,4837,48,2,1,1,15
3693068264,6593,6375.0,15,False,28,19307,5,4,1,21,1089,4837,48,2,1,1,15
3693064842,4293,6458.333333333333,5,False,28,2487,2,2,1,28,18753,148,48,5,1,1,15
3693054306,27115799,6458.333333333333,4,False,28,14,5,4,2,34,5885,5333,48,2,1,1,15
3693049364,74063,6458.333333333333,15,True,28,250,2,4,3,10,13875,3031,48,1,1,1,15
3693049364,74063,6458.333333333333,15,True,28,250,2,4,3,12,13875,3031,48,1,1,1,15
3693046651,74906914,7708.333333333333,15,True,28,47,5,4,3,10,4678,8156,48,2,1,1,15
3693046651,74906914,7708.333333333333,15,True,28,47,5,4,3,9,4678,8156,48,2,1,1,15
3693046187,162999,8333.333333333334,15,False,28,3159,5,4,3,21,763,7588,48,2,1,1,15
3693046187,162999,8333.333333333334,15,False,28,3159,5,4,3,22,763,7588,48,2,1,1,15
3693046187,162999,8333.333333333334,15,False,28,3159,5,4,3,11,763,7588,48,2,1,1,15
2649106600,10496448,14583.333333333334,1,True,28,219,5,4,3,27,8729,5444,48,2,1,1,15
2649106600,10496448,14583.333333333334,1,True,28,219,5,4,3,34,8729,5444,48,2,1,1,15
3755587239,89656062,6458.333333333333,3,False,28,372,5,4,1,9,15776,7597,48,2,1,1,15
3749346666,29926,5586.875151534056,3,False,28,190,5,2,1,27,7946,4692,48,2,1,1,15
3749344829,27919,5900.764032793541,0,False,28,209,5,3,1,25,15172,4474,48,2,1,1,15
3693054455,25961916,7659.717137123266,4,False,28,14,5,4,2,32,5382,4575,48,2,1,1,15
3695117872,81782965,7935.180622655448,2,True,28,2,2,4,3,34,9942,7482,48,5,1,1,15
3693584607,42696,11031.934350733429,13,False,28,2112,5,5,2,13,9403,3287,48,2,1,1,15
3694113127,76894727,7603.384606326757,0,False,28,37,4,4,3,17,9985,7554,48,2,1,1,15
3693068264,6593,6375.0,15,False,28,19307,5,4,1,16,1089,4837,48,2,1,1,15
3693053998,1974021,4864.288548084027,15,False,28,178,3,2,2,30,1277,5210,48,2,1,1,15
3757492024,239483,6458.333333333333,5,False,28,6945,5,4,1,23,6125,8293,34,2,1,1,15
3694105033,80036929,8594.942884499767,0,False,28,2,2,4,3,33,11213,8504,48,5,1,1,15
3749348206,24162,6434.294405257943,2,False,28,336,5,2,1,33,2382,4124,48,2,1,1,15
3694103514,3178910,6458.333333333333,12,True,28,1967,2,2,3,34,13294,2429,48,1,1,1,15
3755593084,881535,8944.720686562594,7,False,28,1560,2,3,2,29,14183,7146,48,1,1,1,15
3694115434,76193770,8317.990929327021,0,False,28,44,4,4,3,16,9711,7342,48,2,1,1,15
3693072416,1759473,6411.535247203516,8,False,28,304,5,4,1,26,1414,6753,48,2,1,1,15
3756898938,6811514,4966.818904382136,12,False,28,1691,5,4,2,34,1274,2031,48,2,1,1,15
3693583350,42133,11317.38791234611,15,False,28,2206,5,5,2,21,9466,3329,48,2,1,1,15
3693583522,37983,11679.484108795594,15,False,28,2901,5,5,2,24,6678,3637,48,2,1,1,15
3755582204,48060,7287.916452986144,11,False,28,3872,5,4,3,23,6749,5787,48,2,1,1,15
3757684782,2961138,5431.823802726602,15,False,28,372,2,2,2,28,11536,7695,48,1,1,1,15
3695100217,81752525,7950.257423559572,2,True,28,2,2,4,3,34,9964,7500,48,5,1,1,15
3693072174,2175632,5876.263257111436,7,False,28,249,3,4,2,22,5815,7594,48,2,1,1,15
3756419809,81500511,6458.333333333333,14,True,28,6,2,4,2,24,9195,7708,48,1,1,1,15
3749355486,62061,9346.491875183405,6,False,28,1933,3,3,2,28,7279,6198,48,2,1,1,15
3749345446,2469,8723.753443228117,0,False,28,24388,5,4,2,32,3860,6999,48,2,1,1,15
3698257787,18549789,9583.795608304612,7,False,28,1202,5,4,3,24,12354,3451,48,2,1,1,15
3753123381,7127,7511.482618381233,9,False,28,3670,5,4,1,33,2365,179,48,2,1,1,15
3755587239,89656062,6458.333333333333,3,False,28,372,5,4,1,6,15776,7597,48,2,1,1,15
3693068264,6593,6375.0,15,False,28,19307,5,4,1,20,1089,4837,48,2,1,1,15
3693318921,5585561,6458.333333333333,3,False,28,495,5,4,2,18,13106,6056,48,2,1,1,15
3693079431,75066139,7605.648904152427,14,True,28,45,4,4,3,10,4880,8166,48,2,1,1,15
3697968546,91395355,4185.977653362193,15,True,28,4,2,4,3,28,7922,4366,28,4,1,1,15
3693046187,162999,8333.333333333334,15,False,28,3159,5,4,3,17,763,7588,48,2,1,1,15
3693045133,160367,10237.590591928256,15,True,28,13962,5,4,3,26,7965,4815,34,2,1,1,15
3755594495,827183,9240.0,8,False,28,595,2,4,3,30,15418,6994,48,1,1,1,15
3748836988,6593,5744.5166289316185,0,False,28,19307,4,3,1,15,18679,4837,48,2,1,1,15
3756123923,377244,9686.360257966535,12,True,28,801,4,4,2,32,14126,3512,43,2,1,1,15
3756103630,79397629,5.708333333333333,2,False,28,0,5,4,3,31,1702,2589,48,2,1,1,15
3693064925,4463,6242.817253706775,4,False,28,3733,2,2,1,27,17989,495,48,4,1,1,15
3694070938,3203661,6458.333333333333,11,True,28,1844,2,2,3,26,12451,2481,45,1,1,1,15
3693046176,163563,8376.161554387747,15,False,28,3127,4,4,3,21,931,7570,48,1,1,1,15
3757734897,222852,6842.2894461901415,4,True,28,205,2,3,3,11,10521,5679,44,1,1,1,15
3693046165,164211,8425.291452924925,15,False,28,3090,4,4,3,11,1125,7549,48,1,1,1,15
3749347706,64533,6458.333333333333,8,False,28,2776,5,4,3,24,10766,5029,48,2,1,1,15
3748836937,6593,5774.486195519129,0,False,28,19307,4,4,1,21,18801,4837,48,2,1,1,15
3693259451,25414910,6458.333333333333,3,False,28,43,4,4,2,30,5932,5166,48,2,1,1,15
3693582797,1254,14884.375,15,False,28,9051,5,4,1,26,6394,6367,48,2,1,1,15
3756117365,382548,10247.217339304021,13,True,28,645,5,3,2,31,15636,3432,44,2,1,1,15
3749344847,29849,5598.872292728877,1,False,28,190,5,3,1,24,15022,4684,48,2,1,1,15
3749344907,36344,4583.333333333333,3,False,28,128,5,3,2,22,14517,5392,48,2,1,1,15
3693067161,5511,6458.333333333333,2,False,28,11401,2,2,1,28,18753,2633,48,5,1,1,15
3701370583,280583,11439.167140626565,15,False,28,223,2,4,2,19,16813,3672,19,1,1,1,15
3693071051,6593,6458.333333333333,0,False,28,19307,2,3,1,26,18577,4837,48,4,1,1,15
3693108109,89222783,6599.10301124192,14,True,28,1,2,4,3,21,16075,8950,3,3,1,1,15
3701160099,5610,6576.194428673448,15,False,28,3067,2,3,2,16,9709,5419,48,1,1,1,15
3753075447,10114085,4154.296796421742,3,False,28,5,3,4,2,32,1474,4417,48,2,1,1,15
3701168176,5420,6559.811133588548,15,False,28,4259,2,3,2,20,9693,5422,48,1,1,1,15
3757738861,215561,5984.0,3,False,28,203,2,3,3,16,9710,5933,48,1,1,1,15
3749369027,57759,14372.80242037328,3,False,28,468,2,2,1,20,1210,8233,48,2,1,1,15
3693045973,174835,9231.089876784283,15,False,28,2493,4,4,3,14,4301,7215,48,1,1,1,15
3693803200,90054580,6108.14451637986,15,True,28,1,2,4,3,17,15082,8268,5,3,1,1,15
3756108834,199803,6023.533096206278,2,False,28,5225,5,2,1,18,13646,4629,26,2,1,1,15
3666931842,18817195,11431.370614730346,6,False,28,33,5,4,3,25,8346,862,48,2,1,1,15
3693045513,161316,9550.648938061138,15,True,28,10065,5,4,3,23,5367,5815,39,2,1,1,15
3755584634,89656062,6458.333333333333,6,False,28,372,5,4,1,3,15775,7597,48,2,1,1,15
3749347184,104770,8234.498297806094,8,True,28,2683,5,4,3,27,12325,4115,48,2,1,1,15
3749357641,61376,10146.463405921255,5,False,28,1700,3,3,2,22,6313,6522,48,2,1,1,15
3757709758,439327,7382.916701935199,2,True,28,155,4,2,3,10,12197,7006,44,1,1,1,15
3749352167,63115,8114.415218928071,7,False,28,2293,4,3,2,22,8766,5699,48,2,1,1,15
3693045238,160631,10046.351728534833,15,True,28,12877,5,4,3,23,7242,5094,35,2,1,1,15
3693074988,1916637,6323.00353570342,0,False,28,84,4,4,3,32,2887,6732,48,2,1,1,15
3749347706,64533,6458.333333333333,8,False,28,2776,5,4,3,24,10766,5029,48,2,1,1,15
3693619805,77684726,8299.451489714245,6,True,28,22,3,4,3,22,8216,8344,48,3,1,1,15
3749345200,18075,6458.333333333333,0,False,28,360,5,4,1,30,11502,4091,48,2,1,1,15
3757479381,1015896,6155.731722951764,2,True,28,112,5,4,3,14,8255,4608,48,2,1,1,15
3755587239,89656062,6458.333333333333,3,False,28,372,5,4,1,3,15776,7597,48,2,1,1,15
3757444343,122451,6458.333333333333,1,False,28,637,2,4,3,30,10440,7974,48,1,1,1,15
3694112190,77407563,8481.967075683686,0,False,28,31,4,4,3,21,10185,7709,48,2,1,1,15
3757669947,2791937,6346.856097055588,11,False,28,323,2,3,3,20,11237,6915,48,1,1,1,15
3757745681,3146693,4474.328522268695,9,False,28,257,3,3,3,17,6146,6724,48,1,1,1,15
3757491526,268748,6458.333333333333,4,False,28,5729,5,4,1,20,6532,8122,28,2,1,1,15
3756995067,431596,6418.351866240712,7,True,28,355,5,4,1,12,4208,6258,48,2,1,1,15
3757607375,2901758,5402.370297302098,15,False,28,333,3,2,1,8,13754,6163,48,1,1,1,15
3755584497,89656062,6458.333333333333,7,False,28,372,5,4,1,16,15775,7597,48,2,1,1,15
3755584497,89656062,6458.333333333333,7,False,28,372,5,4,1,9,15775,7597,48,2,1,1,15
3749347706,64533,6458.333333333333,8,False,28,2776,5,4,3,25,10766,5029,48,2,1,1,15
3694099048,3182303,6458.333333333333,11,True,28,1950,2,2,3,34,13178,2436,47,1,1,1,15
3756110241,24124,6446.775795675531,0,False,28,8092,5,3,1,26,5833,2842,47,2,1,1,15
3755584693,828096,6227.009574129713,9,False,28,173,2,3,3,17,2583,7872,48,1,1,1,15
3757727527,234562,8220.586039048863,6,True,28,208,2,2,3,12,9408,5272,39,1,1,1,15
3749347258,60022,6158.341572616893,7,False,28,2352,5,3,2,26,11366,5087,48,2,1,1,15
3693046196,2099377,4136.963521477054,15,False,28,33,2,2,2,34,1368,4375,48,2,1,1,15
3693046082,162738,8521.517736797647,15,True,28,4226,5,4,3,21,1474,7314,46,2,1,1,15
3693064636,2367884,5075.245873407737,6,False,28,71,2,3,3,26,6588,6850,48,2,1,1,15
3701322010,6912,6370.089781302553,7,False,28,12751,3,2,2,17,8707,5479,48,2,1,1,15
3757491471,271961,6458.333333333333,4,False,28,5595,5,3,1,24,6576,8104,28,2,1,1,15
3749349725,3547,6732.260540318837,13,False,28,18524,2,4,1,34,14650,4809,48,1,1,1,15
3701323745,7441,6837.092467595334,4,False,28,11290,3,2,2,12,8667,5479,48,2,1,1,15
3756130243,351791,8330.839833900758,9,True,28,1552,3,4,2,30,12461,3895,38,2,1,1,15
3695805680,18386655,6458.333333333333,1,False,28,574,2,4,3,20,8983,4718,48,2,1,1,15
3659653040,18759875,10469.25883951937,5,False,28,37,5,4,3,26,10014,1097,48,2,1,1,15
3693054636,24561872,9117.39661396818,6,False,28,14,5,4,2,30,4773,3655,48,2,1,1,15
3757491524,238533,6458.333333333333,12,True,28,3820,3,4,2,24,14341,5534,29,1,1,1,15
3749351914,63195,8020.618941474794,7,False,28,2320,4,3,2,25,8879,5661,48,2,1,1,15
